date,EFA,Cleared Volume,gap,day_of_week,weekday_or_holiday,day_sin,day_cos,Average Temperature,price
2022-03-31 23:00:00,1,514,10.1875,4,1,-2.4492935982947064e-16,1.0,0.375,1.7
2022-04-01 03:00:00,2,507,157.58333333333212,4,1,0.20129852008866,0.9795299412524944,0.5,8.96
2022-04-01 07:00:00,3,495,-46.52083333333576,4,1,0.20129852008866,0.9795299412524944,2.0,4.89
2022-04-01 11:00:00,4,514,-8.541666666664241,4,1,0.20129852008866,0.9795299412524944,3.5,1.5
2022-04-01 15:00:00,5,508,75.89583333333576,4,1,0.20129852008866,0.9795299412524944,3.375,47.99
2022-04-01 19:00:00,6,326,-142.14583333333576,4,1,0.20129852008866,0.9795299412524944,1.5,1.13
2022-04-01 23:00:00,1,334,-27.33333333333212,5,0,0.20129852008866,0.9795299412524944,0.75,0.56
2022-04-02 03:00:00,2,370,74.91666666666788,5,0,0.3943558551133185,0.9189578116202306,0.875,3.0
2022-04-02 07:00:00,3,430,-15.47916666666788,5,0,0.3943558551133185,0.9189578116202306,2.0,1.2
2022-04-02 11:00:00,4,468,-16.29166666666788,5,0,0.3943558551133185,0.9189578116202306,4.25,1.5
2022-04-02 15:00:00,5,555,74.97916666666788,5,0,0.3943558551133185,0.9189578116202306,4.125,12.11
2022-04-02 19:00:00,6,426,-126.6875,5,0,0.3943558551133185,0.9189578116202306,1.5,2.0
2022-04-02 23:00:00,1,335,-12.8125,6,0,0.3943558551133185,0.9189578116202306,0.75,0.55
2022-04-03 03:00:00,2,412,65.89583333333212,6,0,0.5712682150947923,0.8207634412072763,1.5,2.88
2022-04-03 07:00:00,3,509,6.458333333332121,6,0,0.5712682150947923,0.8207634412072763,4.5,1.49
2022-04-03 11:00:00,4,576,26.54166666666788,6,0,0.5712682150947923,0.8207634412072763,5.625,1.86
2022-04-03 15:00:00,5,541,91.8125,6,0,0.5712682150947923,0.8207634412072763,5.75,47.98
2022-04-03 19:00:00,6,461,-223.8125,6,0,0.5712682150947923,0.8207634412072763,5.0,4.24
2022-04-03 23:00:00,1,584,18.45833333333212,0,1,0.5712682150947923,0.8207634412072763,6.125,2.2
2022-04-04 03:00:00,2,631,167.54166666666788,0,1,0.7247927872291199,0.6889669190756866,7.0,16.48
2022-04-04 07:00:00,3,416,20.64583333333576,0,1,0.7247927872291199,0.6889669190756866,8.5,5.0
2022-04-04 11:00:00,4,486,-13.47916666666424,0,1,0.7247927872291199,0.6889669190756866,9.25,1.86
2022-04-04 15:00:00,5,519,38.16666666666424,0,1,0.7247927872291199,0.6889669190756866,9.5,60.0
2022-04-04 19:00:00,6,497,-191.5833333333321,0,1,0.7247927872291199,0.6889669190756866,9.5,3.61
2022-04-04 23:00:00,1,638,-9.375,1,1,0.7247927872291199,0.6889669190756866,8.75,5.1
2022-04-05 03:00:00,2,630,162.47916666666788,1,1,0.8486442574947509,0.5289640103269625,8.375,26.28
2022-04-05 07:00:00,3,551,-20.54166666666424,1,1,0.8486442574947509,0.5289640103269625,8.0,10.0
2022-04-05 11:00:00,4,583,-19.64583333333212,1,1,0.8486442574947509,0.5289640103269625,8.0,2.98
2022-04-05 15:00:00,5,496,55.39583333333576,1,1,0.8486442574947509,0.5289640103269625,8.0,70.0
2022-04-05 19:00:00,6,631,-159.33333333333212,1,1,0.8486442574947509,0.5289640103269625,8.0,55.0
2022-04-05 23:00:00,1,743,-8.72916666666788,2,1,0.8486442574947509,0.5289640103269625,7.625,37.0
2022-04-06 03:00:00,2,743,176.08333333333212,2,1,0.9377521321470804,0.3473052528448203,7.25,51.0
2022-04-06 07:00:00,3,659,-6.479166666664241,2,1,0.9377521321470804,0.3473052528448203,6.5,89.0
2022-04-06 11:00:00,4,697,-37.66666666666788,2,1,0.9377521321470804,0.3473052528448203,7.625,85.0
2022-04-06 15:00:00,5,516,91.45833333333576,2,1,0.9377521321470804,0.3473052528448203,7.75,103.0
2022-04-06 19:00:00,6,635,-186.5208333333321,2,1,0.9377521321470804,0.3473052528448203,7.0,79.99
2022-04-06 23:00:00,1,772,2.0,3,1,0.9377521321470804,0.3473052528448203,4.75,46.99
2022-04-07 03:00:00,2,794,141.08333333333212,3,1,0.9884683243281114,0.1514277775045767,4.375,62.99
2022-04-07 07:00:00,3,712,-24.97916666666788,3,1,0.9884683243281114,0.1514277775045767,5.5,104.0
2022-04-07 11:00:00,4,723,-23.1875,3,1,0.9884683243281114,0.1514277775045767,6.25,77.0
2022-04-07 15:00:00,5,541,107.85416666666424,3,1,0.9884683243281114,0.1514277775045767,5.5,81.98
2022-04-07 19:00:00,6,658,-141.66666666666788,3,1,0.9884683243281114,0.1514277775045767,2.5,47.91
2022-04-07 23:00:00,1,695,-24.70833333333212,4,1,0.9884683243281114,0.1514277775045767,1.375,2.6
2022-04-08 03:00:00,2,661,139.27083333333212,4,1,0.9987165071710528,-0.0506491688387126,1.625,1.2
2022-04-08 07:00:00,3,478,-26.3125,4,1,0.9987165071710528,-0.0506491688387126,3.5,0.99
2022-04-08 11:00:00,4,600,-64.10416666666788,4,1,0.9987165071710528,-0.0506491688387126,5.0,4.84
2022-04-08 15:00:00,5,531,87.89583333333212,4,1,0.9987165071710528,-0.0506491688387126,4.625,59.98
2022-04-08 19:00:00,6,607,-172.97916666666788,4,1,0.9987165071710528,-0.0506491688387126,2.0,10.23
2022-04-08 23:00:00,1,727,-7.270833333332121,5,0,0.9987165071710528,-0.0506491688387126,0.875,4.83
2022-04-09 03:00:00,2,745,68.5,5,0,0.9680771188662044,-0.2506525322587204,1.0,6.25
2022-04-09 07:00:00,3,828,-58.14583333333212,5,0,0.9680771188662044,-0.2506525322587204,2.5,15.48
2022-04-09 11:00:00,4,851,0.8333333333321207,5,0,0.9680771188662044,-0.2506525322587204,5.125,47.98
2022-04-09 15:00:00,5,648,120.66666666666788,5,0,0.9680771188662044,-0.2506525322587204,5.5,69.0
2022-04-09 19:00:00,6,485,-102.20833333333212,5,0,0.9680771188662044,-0.2506525322587204,4.0,2.49
2022-04-09 23:00:00,1,422,-24.75,6,0,0.9680771188662044,-0.2506525322587204,2.125,2.35
2022-04-10 03:00:00,2,431,12.1875,6,0,0.8978045395707416,-0.4403941515576344,2.25,2.55
2022-04-10 07:00:00,3,615,-15.16666666666788,6,0,0.8978045395707416,-0.4403941515576344,4.5,7.25
2022-04-10 11:00:00,4,618,30.08333333333212,6,0,0.8978045395707416,-0.4403941515576344,7.875,7.29
2022-04-10 15:00:00,5,596,91.6875,6,0,0.8978045395707416,-0.4403941515576344,8.875,58.62
2022-04-10 19:00:00,6,493,-150.5625,6,0,0.8978045395707416,-0.4403941515576344,8.5,4.09
2022-04-10 23:00:00,1,638,4.729166666667879,0,1,0.8978045395707416,-0.4403941515576344,6.625,3.0
2022-04-11 03:00:00,2,658,157.95833333333212,0,1,0.7907757369376989,-0.6121059825476625,6.375,3.77
2022-04-11 07:00:00,3,769,-85.27083333333212,0,1,0.7907757369376989,-0.6121059825476625,7.5,59.79
2022-04-11 11:00:00,4,816,24.33333333333212,0,1,0.7907757369376989,-0.6121059825476625,10.125,47.98
2022-04-11 15:00:00,5,625,60.60416666666788,0,1,0.7907757369376989,-0.6121059825476625,10.25,80.98
2022-04-11 19:00:00,6,694,-113.4375,0,1,0.7907757369376989,-0.6121059825476625,8.0,25.05
2022-04-11 23:00:00,1,759,-21.5,1,1,0.7907757369376989,-0.6121059825476625,6.5,1.5
2022-04-12 03:00:00,2,752,144.58333333333212,1,1,0.6513724827222223,-0.758758122692791,6.125,3.33
2022-04-12 07:00:00,3,485,7.4375,1,1,0.6513724827222223,-0.758758122692791,6.5,1.07
2022-04-12 11:00:00,4,570,6.166666666667879,1,1,0.6513724827222223,-0.758758122692791,8.0,0.92
2022-04-12 15:00:00,5,487,47.64583333333576,1,1,0.6513724827222223,-0.758758122692791,8.875,4.51
2022-04-12 19:00:00,6,495,-107.1875,1,1,0.6513724827222223,-0.758758122692791,10.0,1.5
2022-04-12 23:00:00,1,451,-29.08333333333212,2,1,0.6513724827222223,-0.758758122692791,9.625,1.22
2022-04-13 03:00:00,2,453,102.77083333333212,2,1,0.485301962531081,-0.8743466161445821,9.375,1.22
2022-04-13 07:00:00,3,596,19.14583333333576,2,1,0.485301962531081,-0.8743466161445821,9.0,10.55
2022-04-13 11:00:00,4,618,3.0,2,1,0.485301962531081,-0.8743466161445821,10.5,5.1
2022-04-13 15:00:00,5,512,52.47916666666424,2,1,0.485301962531081,-0.8743466161445821,10.875,12.97
2022-04-13 19:00:00,6,503,-145.4375,2,1,0.485301962531081,-0.8743466161445821,10.5,4.78
2022-04-13 23:00:00,1,415,-16.54166666666788,3,1,0.485301962531081,-0.8743466161445821,7.875,0.6
2022-04-14 03:00:00,2,457,79.66666666666788,3,1,0.299363122973358,-0.9541392564000488,7.625,1.54
2022-04-14 07:00:00,3,279,-13.52083333333212,3,1,0.299363122973358,-0.9541392564000488,9.5,0.5
2022-04-14 11:00:00,4,298,-0.5833333333321207,3,1,0.299363122973358,-0.9541392564000488,13.25,0.6
2022-04-14 15:00:00,5,304,47.41666666666788,3,1,0.299363122973358,-0.9541392564000488,13.625,1.0
2022-04-14 19:00:00,6,502,-73.66666666666788,3,1,0.299363122973358,-0.9541392564000488,11.0,8.55
2022-04-14 23:00:00,1,442,-28.91666666666788,4,1,0.299363122973358,-0.9541392564000488,8.375,0.63
2022-04-15 03:00:00,2,461,42.64583333333212,4,1,0.1011683219874327,-0.994869323391895,8.125,1.55
2022-04-15 07:00:00,3,637,-9.54166666666788,4,1,0.1011683219874327,-0.994869323391895,10.0,5.34
2022-04-15 11:00:00,4,659,-2.85416666666788,4,1,0.1011683219874327,-0.994869323391895,15.625,2.33
2022-04-15 15:00:00,5,558,89.875,4,1,0.1011683219874327,-0.994869323391895,16.875,9.34
2022-04-15 19:00:00,6,530,-117.29166666666788,4,1,0.1011683219874327,-0.994869323391895,15.0,4.48
2022-04-15 23:00:00,1,778,-17.60416666666788,5,0,0.1011683219874327,-0.994869323391895,12.375,1.61
2022-04-16 03:00:00,2,773,41.70833333333212,5,0,-0.101168321987432,-0.9948693233918952,10.625,1.61
2022-04-16 07:00:00,3,831,-29.29166666666788,5,0,-0.101168321987432,-0.9948693233918952,8.0,19.0
2022-04-16 11:00:00,4,880,12.5625,5,0,-0.101168321987432,-0.9948693233918952,14.75,24.0
2022-04-16 15:00:00,5,678,119.5625,5,0,-0.101168321987432,-0.9948693233918952,17.125,47.98
2022-04-16 19:00:00,6,656,-129.14583333333212,5,0,-0.101168321987432,-0.9948693233918952,17.5,2.5
2022-04-16 23:00:00,1,687,-25.29166666666788,6,0,-0.101168321987432,-0.9948693233918952,11.875,0.7
2022-04-17 03:00:00,2,806,41.64583333333212,6,0,-0.2993631229733582,-0.9541392564000488,10.25,1.0
2022-04-17 07:00:00,3,892,1.458333333332121,6,0,-0.2993631229733582,-0.9541392564000488,11.0,59.5
2022-04-17 11:00:00,4,915,17.8125,6,0,-0.2993631229733582,-0.9541392564000488,14.75,58.99
2022-04-17 15:00:00,5,682,48.875,6,0,-0.2993631229733582,-0.9541392564000488,16.125,62.5
2022-04-17 19:00:00,6,729,-78.72916666666788,6,0,-0.2993631229733582,-0.9541392564000488,16.5,39.98
2022-04-17 23:00:00,1,696,-36.3125,0,1,-0.2993631229733582,-0.9541392564000488,10.5,3.16
2022-04-18 03:00:00,2,691,52.58333333333212,0,1,-0.4853019625310809,-0.8743466161445822,8.625,1.08
2022-04-18 07:00:00,3,748,22.875,0,1,-0.4853019625310809,-0.8743466161445822,9.0,6.35
2022-04-18 11:00:00,4,854,13.875,0,1,-0.4853019625310809,-0.8743466161445822,10.125,5.29
2022-04-18 15:00:00,5,653,108.39583333333212,0,1,-0.4853019625310809,-0.8743466161445822,10.125,2.5
2022-04-18 19:00:00,6,518,-114.0625,0,1,-0.4853019625310809,-0.8743466161445822,9.0,1.08
2022-04-18 23:00:00,1,474,-1.583333333332121,1,1,-0.4853019625310809,-0.8743466161445822,6.75,0.65
2022-04-19 03:00:00,2,460,81.125,1,1,-0.651372482722222,-0.7587581226927911,6.5,1.43
2022-04-19 07:00:00,3,375,-7.458333333332121,1,1,-0.651372482722222,-0.7587581226927911,8.0,1.48
2022-04-19 11:00:00,4,249,1.875,1,1,-0.651372482722222,-0.7587581226927911,10.625,1.46
2022-04-19 15:00:00,5,257,58.08333333333212,1,1,-0.651372482722222,-0.7587581226927911,11.0,0.69
2022-04-19 19:00:00,6,480,-134.125,1,1,-0.651372482722222,-0.7587581226927911,9.5,5.33
2022-04-19 23:00:00,1,338,2.3333333333321207,2,1,-0.651372482722222,-0.7587581226927911,6.5,0.6
2022-04-20 03:00:00,2,343,116.33333333333212,2,1,-0.7907757369376986,-0.6121059825476628,6.25,1.0
2022-04-20 07:00:00,3,276,-66.375,2,1,-0.7907757369376986,-0.6121059825476628,8.5,1.49
2022-04-20 11:00:00,4,287,1.895833333332121,2,1,-0.7907757369376986,-0.6121059825476628,12.25,1.01
2022-04-20 15:00:00,5,296,79.27083333333212,2,1,-0.7907757369376986,-0.6121059825476628,12.75,2.15
2022-04-20 19:00:00,6,395,-145.8125,2,1,-0.7907757369376986,-0.6121059825476628,10.5,2.95
2022-04-20 23:00:00,1,381,-20.02083333333212,3,1,-0.7907757369376986,-0.6121059825476628,6.0,0.63
2022-04-21 03:00:00,2,368,132.95833333333212,3,1,-0.8978045395707417,-0.4403941515576342,5.375,0.6
2022-04-21 07:00:00,3,281,-90.5625,3,1,-0.8978045395707417,-0.4403941515576342,8.0,0.63
2022-04-21 11:00:00,4,407,5.166666666667879,3,1,-0.8978045395707417,-0.4403941515576342,12.125,0.67
2022-04-21 15:00:00,5,417,125.89583333333212,3,1,-0.8978045395707417,-0.4403941515576342,12.75,2.5
2022-04-21 19:00:00,6,402,-112.16666666666788,3,1,-0.8978045395707417,-0.4403941515576342,10.5,2.09
2022-04-21 23:00:00,1,436,-10.20833333333212,4,1,-0.8978045395707417,-0.4403941515576342,7.125,1.28
2022-04-22 03:00:00,2,439,137.54166666666788,4,1,-0.968077118866204,-0.2506525322587213,6.5,2.0
2022-04-22 07:00:00,3,391,-31.375,4,1,-0.968077118866204,-0.2506525322587213,8.0,2.0
2022-04-22 11:00:00,4,730,-27.6875,4,1,-0.968077118866204,-0.2506525322587213,12.5,16.98
2022-04-22 15:00:00,5,546,81.20833333333212,4,1,-0.968077118866204,-0.2506525322587213,12.125,47.98
2022-04-22 19:00:00,6,405,-132.83333333333212,4,1,-0.968077118866204,-0.2506525322587213,6.5,2.0
2022-04-22 23:00:00,1,449,-29.5625,5,0,-0.968077118866204,-0.2506525322587213,6.5,0.78
2022-04-23 03:00:00,2,458,40.70833333333212,5,0,-0.9987165071710528,-0.0506491688387135,6.875,0.77
2022-04-23 07:00:00,3,696,-5.25,5,0,-0.9987165071710528,-0.0506491688387135,8.0,3.53
2022-04-23 11:00:00,4,757,-14.39583333333212,5,0,-0.9987165071710528,-0.0506491688387135,10.25,4.1
2022-04-23 15:00:00,5,635,61.45833333333212,5,0,-0.9987165071710528,-0.0506491688387135,10.5,47.98
2022-04-23 19:00:00,6,424,-65.10416666666788,5,0,-0.9987165071710528,-0.0506491688387135,9.0,0.79
2022-04-23 23:00:00,1,693,-27.02083333333212,6,0,-0.9987165071710528,-0.0506491688387135,6.375,2.0
2022-04-24 03:00:00,2,800,28.5,6,0,-0.9884683243281114,0.1514277775045766,6.125,4.9
2022-04-24 07:00:00,3,876,-10.0625,6,0,-0.9884683243281114,0.1514277775045766,8.0,68.0
2022-04-24 11:00:00,4,877,21.16666666666788,6,0,-0.9884683243281114,0.1514277775045766,10.25,59.0
2022-04-24 15:00:00,5,664,112.0,6,0,-0.9884683243281114,0.1514277775045766,10.0,73.0
2022-04-24 19:00:00,6,517,-71.25,6,0,-0.9884683243281114,0.1514277775045766,7.0,1.5
2022-04-24 23:00:00,1,621,-39.25,0,1,-0.9884683243281114,0.1514277775045766,4.375,2.83
2022-04-25 03:00:00,2,605,207.625,0,1,-0.9377521321470804,0.3473052528448203,3.75,6.37
2022-04-25 07:00:00,3,599,-11.66666666666788,0,1,-0.9377521321470804,0.3473052528448203,4.5,6.87
2022-04-25 11:00:00,4,602,-29.75,0,1,-0.9377521321470804,0.3473052528448203,8.25,2.78
2022-04-25 15:00:00,5,591,63.97916666666788,0,1,-0.9377521321470804,0.3473052528448203,9.25,13.77
2022-04-25 19:00:00,6,482,-68.58333333333212,0,1,-0.9377521321470804,0.3473052528448203,8.5,7.89
2022-04-25 23:00:00,1,418,-8.64583333333212,1,1,-0.9377521321470804,0.3473052528448203,5.875,2.65
2022-04-26 03:00:00,2,510,100.52083333333212,1,1,-0.848644257494751,0.5289640103269624,5.625,4.77
2022-04-26 07:00:00,3,273,-60.875,1,1,-0.848644257494751,0.5289640103269624,7.5,2.73
2022-04-26 11:00:00,4,279,29.27083333333212,1,1,-0.848644257494751,0.5289640103269624,9.75,1.5
2022-04-26 15:00:00,5,284,39.60416666666424,1,1,-0.848644257494751,0.5289640103269624,9.625,13.7
2022-04-26 19:00:00,6,486,-91.52083333333212,1,1,-0.848644257494751,0.5289640103269624,7.0,3.83
2022-04-26 23:00:00,1,408,-19.95833333333212,2,1,-0.848644257494751,0.5289640103269624,3.625,1.2
2022-04-27 03:00:00,2,452,76.45833333333212,2,1,-0.72479278722912,0.6889669190756864,2.875,3.06
2022-04-27 07:00:00,3,263,-12.08333333333576,2,1,-0.72479278722912,0.6889669190756864,4.0,1.93
2022-04-27 11:00:00,4,280,-6.208333333332121,2,1,-0.72479278722912,0.6889669190756864,6.25,0.82
2022-04-27 15:00:00,5,290,39.27083333333576,2,1,-0.72479278722912,0.6889669190756864,6.75,2.57
2022-04-27 19:00:00,6,386,-90.08333333333212,2,1,-0.72479278722912,0.6889669190756864,6.0,2.45
2022-04-27 23:00:00,1,392,-1.729166666667879,3,1,-0.72479278722912,0.6889669190756864,4.875,0.79
2022-04-28 03:00:00,2,449,75.97916666666788,3,1,-0.5712682150947924,0.8207634412072763,4.625,2.49
2022-04-28 07:00:00,3,257,-11.35416666666424,3,1,-0.5712682150947924,0.8207634412072763,5.0,2.1
2022-04-28 11:00:00,4,267,-9.6875,3,1,-0.5712682150947924,0.8207634412072763,6.5,2.13
2022-04-28 15:00:00,5,276,31.77083333333576,3,1,-0.5712682150947924,0.8207634412072763,6.875,2.0
2022-04-28 19:00:00,6,384,-69.41666666666788,3,1,-0.5712682150947924,0.8207634412072763,6.5,2.58
2022-04-28 23:00:00,1,371,0.2083333333321206,4,1,-0.5712682150947924,0.8207634412072763,4.25,0.83
2022-04-29 03:00:00,2,446,62.83333333333212,4,1,-0.3943558551133187,0.9189578116202306,4.625,2.95
2022-04-29 07:00:00,3,256,-29.97916666666788,4,1,-0.3943558551133187,0.9189578116202306,8.0,1.69
2022-04-29 11:00:00,4,280,-22.83333333333212,4,1,-0.3943558551133187,0.9189578116202306,11.375,1.17
2022-04-29 15:00:00,5,297,57.29166666666788,4,1,-0.3943558551133187,0.9189578116202306,11.375,2.95
2022-04-29 19:00:00,6,383,-92.47916666666788,4,1,-0.3943558551133187,0.9189578116202306,8.0,2.5
2022-04-29 23:00:00,1,390,3.8541666666678793,5,0,-0.3943558551133187,0.9189578116202306,5.0,1.45
2022-04-30 03:00:00,2,460,19.95833333333212,5,0,-0.2012985200886611,0.9795299412524944,5.125,1.49
2022-04-30 07:00:00,3,649,-36.58333333333212,5,0,-0.2012985200886611,0.9795299412524944,8.5,2.99
2022-04-30 11:00:00,4,669,8.0,5,0,-0.2012985200886611,0.9795299412524944,11.5,1.36
2022-04-30 15:00:00,5,645,58.35416666666788,5,0,-0.2012985200886611,0.9795299412524944,11.75,39.77
2022-04-30 19:00:00,6,529,-66.41666666666788,5,0,-0.2012985200886611,0.9795299412524944,9.5,4.95
2022-04-30 23:00:00,1,454,-17.625,6,0,-0.2012985200886611,0.9795299412524944,7.625,0.71
2022-05-01 03:00:00,2,469,28.22916666666788,6,0,0.20129852008866,0.9795299412524944,7.375,0.71
2022-05-01 07:00:00,3,479,3.6041666666678793,6,0,0.20129852008866,0.9795299412524944,8.5,2.4
2022-05-01 11:00:00,4,466,-3.3125,6,0,0.20129852008866,0.9795299412524944,10.75,1.49
2022-05-01 15:00:00,5,336,46.39583333333212,6,0,0.20129852008866,0.9795299412524944,11.25,1.16
2022-05-01 19:00:00,6,325,-62.83333333333212,6,0,0.20129852008866,0.9795299412524944,10.5,1.16
2022-05-01 23:00:00,1,455,-9.25,0,1,0.20129852008866,0.9795299412524944,9.375,0.71
2022-05-02 03:00:00,2,468,49.3125,0,1,0.3943558551133185,0.9189578116202306,9.25,1.43
2022-05-02 07:00:00,3,576,3.35416666666788,0,1,0.3943558551133185,0.9189578116202306,10.0,5.27
2022-05-02 11:00:00,4,494,9.25,0,1,0.3943558551133185,0.9189578116202306,11.125,2.94
2022-05-02 15:00:00,5,361,59.5625,0,1,0.3943558551133185,0.9189578116202306,10.75,2.72
2022-05-02 19:00:00,6,436,-104.8125,0,1,0.3943558551133185,0.9189578116202306,8.5,4.95
2022-05-02 23:00:00,1,455,-1.5,1,1,0.3943558551133185,0.9189578116202306,6.625,1.5
2022-05-03 03:00:00,2,461,88.8125,1,1,0.5712682150947923,0.8207634412072763,6.25,1.95
2022-05-03 07:00:00,3,321,-0.5625,1,1,0.5712682150947923,0.8207634412072763,7.0,0.79
2022-05-03 11:00:00,4,258,-6.4375,1,1,0.5712682150947923,0.8207634412072763,9.625,0.71
2022-05-03 15:00:00,5,329,42.1875,1,1,0.5712682150947923,0.8207634412072763,10.625,1.14
2022-05-03 19:00:00,6,418,-92.64583333333212,1,1,0.5712682150947923,0.8207634412072763,11.0,4.86
2022-05-03 23:00:00,1,449,28.89583333333212,2,1,0.5712682150947923,0.8207634412072763,9.875,1.49
2022-05-04 03:00:00,2,454,80.45833333333212,2,1,0.7247927872291199,0.6889669190756866,9.875,2.95
2022-05-04 07:00:00,3,305,-18.83333333333576,2,1,0.7247927872291199,0.6889669190756866,11.0,3.41
2022-05-04 11:00:00,4,492,51.33333333333576,2,1,0.7247927872291199,0.6889669190756866,12.125,5.4
2022-05-04 15:00:00,5,560,-0.0416666666642413,2,1,0.7247927872291199,0.6889669190756866,11.875,12.25
2022-05-04 19:00:00,6,416,-117.1875,2,1,0.7247927872291199,0.6889669190756866,10.0,4.84
2022-05-04 23:00:00,1,449,-7.916666666667879,3,1,0.7247927872291199,0.6889669190756866,7.0,1.5
2022-05-05 03:00:00,2,455,110.9375,3,1,0.8486442574947509,0.5289640103269625,7.0,4.05
2022-05-05 07:00:00,3,317,-56.8125,3,1,0.8486442574947509,0.5289640103269625,10.0,5.95
2022-05-05 11:00:00,4,273,0.375,3,1,0.8486442574947509,0.5289640103269625,13.0,1.16
2022-05-05 15:00:00,5,405,28.79166666666424,3,1,0.8486442574947509,0.5289640103269625,13.5,9.84
2022-05-05 19:00:00,6,415,-103.89583333333212,3,1,0.8486442574947509,0.5289640103269625,12.0,11.51
2022-05-05 23:00:00,1,609,-12.4375,4,1,0.8486442574947509,0.5289640103269625,10.875,2.5
2022-05-06 03:00:00,2,627,117.70833333333212,4,1,0.9377521321470804,0.3473052528448203,10.625,3.86
2022-05-06 07:00:00,3,632,-42.10416666666788,4,1,0.9377521321470804,0.3473052528448203,11.0,14.84
2022-05-06 11:00:00,4,585,21.8125,4,1,0.9377521321470804,0.3473052528448203,11.75,4.3
2022-05-06 15:00:00,5,547,32.14583333333576,4,1,0.9377521321470804,0.3473052528448203,12.0,11.94
2022-05-06 19:00:00,6,421,-95.875,4,1,0.9377521321470804,0.3473052528448203,12.0,9.95
2022-05-06 23:00:00,1,452,-34.75,5,0,0.9377521321470804,0.3473052528448203,8.25,2.6
2022-05-07 03:00:00,2,466,12.5625,5,0,0.9884683243281114,0.1514277775045767,7.25,2.95
2022-05-07 07:00:00,3,572,-14.6875,5,0,0.9884683243281114,0.1514277775045767,8.0,6.24
2022-05-07 11:00:00,4,642,35.20833333333212,5,0,0.9884683243281114,0.1514277775045767,11.0,2.95
2022-05-07 15:00:00,5,610,69.29166666666788,5,0,0.9884683243281114,0.1514277775045767,11.375,2.95
2022-05-07 19:00:00,6,434,-83.6875,5,0,0.9884683243281114,0.1514277775045767,9.5,4.95
2022-05-07 23:00:00,1,495,-9.79166666666788,6,0,0.9884683243281114,0.1514277775045767,6.5,0.61
2022-05-08 03:00:00,2,748,1.458333333332121,6,0,0.9987165071710528,-0.0506491688387126,6.125,2.95
2022-05-08 07:00:00,3,798,-6.125,6,0,0.9987165071710528,-0.0506491688387126,8.0,47.0
2022-05-08 11:00:00,4,820,1.145833333332121,6,0,0.9987165071710528,-0.0506491688387126,12.875,44.0
2022-05-08 15:00:00,5,706,92.45833333333212,6,0,0.9987165071710528,-0.0506491688387126,14.125,59.0
2022-05-08 19:00:00,6,433,-64.85416666666788,6,0,0.9987165071710528,-0.0506491688387126,13.0,2.5
2022-05-08 23:00:00,1,626,-14.0,0,1,0.9987165071710528,-0.0506491688387126,10.0,41.0
